line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount,customer_id,store_id,transaction_date,total_amount,customer_phone_x,product_name,product_category,unit_price,current_stock_level,first_name,email,loyalty_status,total_loyalty_points,last_purchase_date,segment_id,customer_phone_y,customer_since,store_name,store_city,store_region,opening_date,promotion_name,start_date,end_date,discount_percentage,applicable_category
2002,TXN100631,2,,1,939.34,63.0,4,2026-02-02 08:11:01.663365,2330.47,5644285127,Throughout,Beauty,939.34,289,Christine,andersonashley@example.com,Gold,4723.0,2026-01-01,AR,6361771697.0,2023-02-21,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
2003,TXN100632,30,2.0,2,3764.04,47.0,5,2026-02-03 08:11:01.663417,870.82,2778394334,Send,Home,1882.02,876,Stephanie,david01@example.net,Silver,3643.0,2026-01-08,REG,3566837050.0,2021-04-30,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,Full Sale,2026-01-19,2026-02-17,15.89,Beauty
2004,TXN100632,22,,4,2218.48,47.0,5,2026-02-03 08:11:01.663417,870.82,2778394334,Raise,Beauty,554.62,207,Stephanie,david01@example.net,Silver,3643.0,2026-01-08,REG,3566837050.0,2021-04-30,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
2005,TXN100632,13,,1,1626.37,47.0,5,2026-02-03 08:11:01.663417,870.82,2778394334,Approach,Beauty,1626.37,739,Stephanie,david01@example.net,Silver,3643.0,2026-01-08,REG,3566837050.0,2021-04-30,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
2010,TXN100634,30,1.0,4,7528.08,5.0,2,2026-02-02 08:11:01.663517,2411.65,8128803610,Send,Home,1882.02,876,Joshua,christopher25@example.net,Gold,1733.0,2026-01-27,REG,8646503628.0,2024-03-27,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,Deep Sale,2026-01-06,2026-02-08,21.43,Grocery
2011,TXN100634,8,,4,4938.84,5.0,2,2026-02-02 08:11:01.663517,2411.65,8128803610,Weight,Grocery,1234.71,746,Joshua,christopher25@example.net,Gold,1733.0,2026-01-27,REG,8646503628.0,2024-03-27,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
2014,TXN100636,17,,1,908.3,41.0,3,2026-01-31 08:11:01.663614,1316.49,5593875366,Ask,Home,908.3,72,Thomas,bmartinez@example.net,Gold,1802.0,2025-12-15,AR,3590597423.0,2022-07-02,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
2015,TXN100636,28,1.0,2,3881.38,41.0,3,2026-01-31 08:11:01.663614,1316.49,5593875366,Loss,Apparel,1940.69,832,Thomas,bmartinez@example.net,Gold,1802.0,2025-12-15,AR,3590597423.0,2022-07-02,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,Deep Sale,2026-01-06,2026-02-08,21.43,Grocery
2016,TXN100636,29,1.0,4,6246.04,41.0,3,2026-01-31 08:11:01.663614,1316.49,5593875366,Ground,Home,1561.51,84,Thomas,bmartinez@example.net,Gold,1802.0,2025-12-15,AR,3590597423.0,2022-07-02,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,Deep Sale,2026-01-06,2026-02-08,21.43,Grocery
2017,TXN100636,16,2.0,3,4152.75,41.0,3,2026-01-31 08:11:01.663614,1316.49,5593875366,Summer,Apparel,1384.25,898,Thomas,bmartinez@example.net,Gold,1802.0,2025-12-15,AR,3590597423.0,2022-07-02,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,Full Sale,2026-01-19,2026-02-17,15.89,Beauty
2018,TXN100637,14,,4,2576.0,105.0,5,2026-02-04 08:11:01.663664,481.65,7998606662,Consider,Apparel,644.0,768,Philip,micheal61@example.com,Silver,4893.0,2026-01-03,HS,5301653865.0,2024-03-15,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
2019,TXN100637,13,3.0,1,1626.37,105.0,5,2026-02-04 08:11:01.663664,481.65,7998606662,Approach,Beauty,1626.37,739,Philip,micheal61@example.com,Silver,4893.0,2026-01-03,HS,5301653865.0,2024-03-15,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,Next Sale,2026-01-23,2026-02-09,23.25,ALL
2020,TXN100637,4,,1,439.36,105.0,5,2026-02-04 08:11:01.663664,481.65,7998606662,Offer,Beauty,439.36,835,Philip,micheal61@example.com,Silver,4893.0,2026-01-03,HS,5301653865.0,2024-03-15,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
2021,TXN100637,14,5.0,1,644.0,105.0,5,2026-02-04 08:11:01.663664,481.65,7998606662,Consider,Apparel,644.0,768,Philip,micheal61@example.com,Silver,4893.0,2026-01-03,HS,5301653865.0,2024-03-15,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,Result Sale,2026-01-12,2026-02-06,19.15,Beauty
2022,TXN100638,16,,4,5537.0,22.0,1,2026-01-29 08:11:01.663712,1193.61,3421778557,Summer,Apparel,1384.25,898,Devin,stevemann@example.com,Gold,4282.0,2026-01-25,AR,5001006241.0,2023-04-15,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
2023,TXN100639,25,,4,4256.52,8.0,3,2026-01-30 08:11:01.663760,4397.26,1323807023,Money,Electronics,1064.13,60,Heather,vanessa13@example.org,Gold,202.0,2025-12-24,REG,8722920638.0,2025-10-20,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
2024,TXN100639,13,,3,4879.11,8.0,3,2026-01-30 08:11:01.663760,4397.26,1323807023,Approach,Beauty,1626.37,739,Heather,vanessa13@example.org,Gold,202.0,2025-12-24,REG,8722920638.0,2025-10-20,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
2025,TXN100639,16,,3,4152.75,8.0,3,2026-01-30 08:11:01.663760,4397.26,1323807023,Summer,Apparel,1384.25,898,Heather,vanessa13@example.org,Gold,202.0,2025-12-24,REG,8722920638.0,2025-10-20,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
2029,TXN100641,11,,3,5700.99,72.0,2,2026-01-28 08:11:01.666255,3944.09,6844735927,Tough,Home,1900.33,315,Amanda,avilajames@example.com,Bronze,98.0,2025-12-10,AR,756032853.0,2021-10-01,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
2030,TXN100641,29,,1,1561.51,72.0,2,2026-01-28 08:11:01.666255,3944.09,6844735927,Ground,Home,1561.51,84,Amanda,avilajames@example.com,Bronze,98.0,2025-12-10,AR,756032853.0,2021-10-01,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
2031,TXN100641,27,,4,1641.88,72.0,2,2026-01-28 08:11:01.666255,3944.09,6844735927,Ball,Grocery,410.47,34,Amanda,avilajames@example.com,Bronze,98.0,2025-12-10,AR,756032853.0,2021-10-01,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
2032,TXN100642,19,,1,1015.59,47.0,2,2026-02-01 08:11:01.666309,2999.29,1556486695,Security,Electronics,1015.59,941,Stephanie,david01@example.net,Silver,3643.0,2026-01-08,REG,3566837050.0,2021-04-30,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
2033,TXN100642,12,,3,5798.94,47.0,2,2026-02-01 08:11:01.666309,2999.29,1556486695,Hour,Grocery,1932.98,744,Stephanie,david01@example.net,Silver,3643.0,2026-01-08,REG,3566837050.0,2021-04-30,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
2034,TXN100643,9,,3,1147.56,19.0,2,2026-01-30 08:11:01.666359,131.25,8553395901,Little,Grocery,382.52,271,Alicia,catherine28@example.net,Silver,608.0,2025-12-08,AR,8753354458.0,2026-01-10,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
2035,TXN100643,15,,4,961.84,19.0,2,2026-01-30 08:11:01.666359,131.25,8553395901,Tell,Home,240.46,357,Alicia,catherine28@example.net,Silver,608.0,2025-12-08,AR,8753354458.0,2026-01-10,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
2036,TXN100644,26,,1,1116.09,81.0,3,2026-02-04 08:11:01.666413,4213.91,3242250529,Well,Grocery,1116.09,176,Ronald,jtorres@example.org,Silver,956.0,2026-01-22,REG,5141752312.0,2025-01-27,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
2037,TXN100644,9,3.0,3,1147.56,81.0,3,2026-02-04 08:11:01.666413,4213.91,3242250529,Little,Grocery,382.52,271,Ronald,jtorres@example.org,Silver,956.0,2026-01-22,REG,5141752312.0,2025-01-27,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,Next Sale,2026-01-23,2026-02-09,23.25,ALL
2038,TXN100645,19,,3,3046.77,97.0,3,2026-02-03 08:11:01.666464,3320.79,7565465784,Security,Electronics,1015.59,941,Kelly,mark45@example.com,Bronze,3446.0,2026-01-30,REG,4170200357.0,2022-12-08,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
2039,TXN100646,5,,4,4211.04,26.0,4,2026-02-04 08:11:01.666513,2696.09,1822326554,Least,Beauty,1052.76,290,Steven,cmills@example.net,Silver,659.0,2026-02-02,AR,3884523142.0,2023-12-05,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
2040,TXN100646,8,,1,1234.71,26.0,4,2026-02-04 08:11:01.666513,2696.09,1822326554,Weight,Grocery,1234.71,746,Steven,cmills@example.net,Silver,659.0,2026-02-02,AR,3884523142.0,2023-12-05,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
2041,TXN100647,4,,1,439.36,18.0,2,2026-01-29 08:11:01.666563,3587.1,9919335096,Offer,Beauty,439.36,835,Jacob,alexis79@example.net,Bronze,3582.0,2025-12-10,AR,8794198434.0,2024-05-08,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
2042,TXN100647,26,,3,3348.27,18.0,2,2026-01-29 08:11:01.666563,3587.1,9919335096,Well,Grocery,1116.09,176,Jacob,alexis79@example.net,Bronze,3582.0,2025-12-10,AR,8794198434.0,2024-05-08,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
2043,TXN100647,16,,2,2768.5,18.0,2,2026-01-29 08:11:01.666563,3587.1,9919335096,Summer,Apparel,1384.25,898,Jacob,alexis79@example.net,Bronze,3582.0,2025-12-10,AR,8794198434.0,2024-05-08,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
2044,TXN100647,25,1.0,1,1064.13,18.0,2,2026-01-29 08:11:01.666563,3587.1,9919335096,Money,Electronics,1064.13,60,Jacob,alexis79@example.net,Bronze,3582.0,2025-12-10,AR,8794198434.0,2024-05-08,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,Deep Sale,2026-01-06,2026-02-08,21.43,Grocery
2045,TXN100648,11,4.0,4,7601.32,89.0,1,2026-02-03 08:11:01.666617,4488.33,6584647764,Tough,Home,1900.33,315,Kyle,robertstracy@example.org,Bronze,1218.0,2026-01-29,AR,2626364124.0,2025-07-02,Wood-Davis Store,Snyderport,Georgia,2024-04-15,Follow Sale,2026-01-17,2026-02-19,6.19,Electronics
2046,TXN100648,1,,1,764.41,89.0,1,2026-02-03 08:11:01.666617,4488.33,6584647764,Guy,Home,764.41,977,Kyle,robertstracy@example.org,Bronze,1218.0,2026-01-29,AR,2626364124.0,2025-07-02,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
2047,TXN100648,8,2.0,2,2469.42,89.0,1,2026-02-03 08:11:01.666617,4488.33,6584647764,Weight,Grocery,1234.71,746,Kyle,robertstracy@example.org,Bronze,1218.0,2026-01-29,AR,2626364124.0,2025-07-02,Wood-Davis Store,Snyderport,Georgia,2024-04-15,Full Sale,2026-01-19,2026-02-17,15.89,Beauty
2048,TXN100649,28,,1,1940.69,64.0,1,2026-02-04 08:11:01.666666,754.22,4085906486,Loss,Apparel,1940.69,832,Paula,rlozano@example.com,Gold,4682.0,2025-12-10,REG,431652591.0,2025-07-24,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
2049,TXN100650,30,,2,3764.04,55.0,3,2026-01-31 08:11:01.666716,3345.98,4660845165,Send,Home,1882.02,876,Madison,john15@example.net,Bronze,3170.0,2026-01-19,REG,445311341.0,2025-03-03,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
2050,TXN100651,24,,4,2631.36,108.0,3,2026-01-30 08:11:01.666817,1643.54,4185251049,Technology,Electronics,657.84,512,Ronald,kaitlyn45@example.org,Silver,3067.0,2025-12-29,AR,3704627622.0,2021-05-28,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
2051,TXN100651,19,,2,2031.18,108.0,3,2026-01-30 08:11:01.666817,1643.54,4185251049,Security,Electronics,1015.59,941,Ronald,kaitlyn45@example.org,Silver,3067.0,2025-12-29,AR,3704627622.0,2021-05-28,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
2052,TXN100651,25,,4,4256.52,108.0,3,2026-01-30 08:11:01.666817,1643.54,4185251049,Money,Electronics,1064.13,60,Ronald,kaitlyn45@example.org,Silver,3067.0,2025-12-29,AR,3704627622.0,2021-05-28,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
2053,TXN100652,15,,2,480.92,57.0,2,2026-02-02 08:11:01.666875,1432.58,8255553537,Tell,Home,240.46,357,Danielle,shelleywells@example.com,Gold,2255.0,2025-12-08,AR,1145565689.0,2023-08-03,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
2054,TXN100653,7,,1,140.58,99.0,1,2026-02-02 08:11:01.666924,3873.72,5547056775,Later,Grocery,140.58,481,John,santosdanielle@example.org,Silver,1693.0,2025-12-22,HS,6714843754.0,2022-07-28,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
2055,TXN100653,30,,3,5646.06,99.0,1,2026-02-02 08:11:01.666924,3873.72,5547056775,Send,Home,1882.02,876,John,santosdanielle@example.org,Silver,1693.0,2025-12-22,HS,6714843754.0,2022-07-28,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
2056,TXN100653,4,,1,439.36,99.0,1,2026-02-02 08:11:01.666924,3873.72,5547056775,Offer,Beauty,439.36,835,John,santosdanielle@example.org,Silver,1693.0,2025-12-22,HS,6714843754.0,2022-07-28,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
2057,TXN100653,1,,4,3057.64,99.0,1,2026-02-02 08:11:01.666924,3873.72,5547056775,Guy,Home,764.41,977,John,santosdanielle@example.org,Silver,1693.0,2025-12-22,HS,6714843754.0,2022-07-28,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
2058,TXN100654,2,,4,3757.36,57.0,5,2026-01-30 08:11:01.666986,2383.67,7674187378,Throughout,Beauty,939.34,289,Danielle,shelleywells@example.com,Gold,2255.0,2025-12-08,AR,1145565689.0,2023-08-03,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
2059,TXN100654,13,3.0,2,3252.74,57.0,5,2026-01-30 08:11:01.666986,2383.67,7674187378,Approach,Beauty,1626.37,739,Danielle,shelleywells@example.com,Gold,2255.0,2025-12-08,AR,1145565689.0,2023-08-03,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,Next Sale,2026-01-23,2026-02-09,23.25,ALL
2060,TXN100654,10,3.0,1,176.85,57.0,5,2026-01-30 08:11:01.666986,2383.67,7674187378,Without,Beauty,176.85,721,Danielle,shelleywells@example.com,Gold,2255.0,2025-12-08,AR,1145565689.0,2023-08-03,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,Next Sale,2026-01-23,2026-02-09,23.25,ALL
2061,TXN100654,2,,2,1878.68,57.0,5,2026-01-30 08:11:01.666986,2383.67,7674187378,Throughout,Beauty,939.34,289,Danielle,shelleywells@example.com,Gold,2255.0,2025-12-08,AR,1145565689.0,2023-08-03,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
2062,TXN100655,12,3.0,3,5798.94,98.0,3,2026-02-03 08:11:01.667037,1117.42,8628005899,Hour,Grocery,1932.98,744,Michael,emilyclay@example.net,Gold,1045.0,2025-12-27,AR,730964499.0,2022-10-05,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,Next Sale,2026-01-23,2026-02-09,23.25,ALL
2063,TXN100656,18,,1,287.97,11.0,5,2026-02-04 08:11:01.667087,872.32,8612544535,Process,Beauty,287.97,811,Valerie,rachel35@example.net,Gold,4496.0,2025-12-11,REG,8215339509.0,2025-08-03,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
2064,TXN100656,29,,2,3123.02,11.0,5,2026-02-04 08:11:01.667087,872.32,8612544535,Ground,Home,1561.51,84,Valerie,rachel35@example.net,Gold,4496.0,2025-12-11,REG,8215339509.0,2025-08-03,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
2065,TXN100656,28,,4,7762.76,11.0,5,2026-02-04 08:11:01.667087,872.32,8612544535,Loss,Apparel,1940.69,832,Valerie,rachel35@example.net,Gold,4496.0,2025-12-11,REG,8215339509.0,2025-08-03,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
2066,TXN100656,2,,3,2818.02,11.0,5,2026-02-04 08:11:01.667087,872.32,8612544535,Throughout,Beauty,939.34,289,Valerie,rachel35@example.net,Gold,4496.0,2025-12-11,REG,8215339509.0,2025-08-03,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
2067,TXN100657,5,1.0,2,2105.52,27.0,1,2026-02-01 08:11:01.667138,4196.03,8334703525,Least,Beauty,1052.76,290,Cheyenne,stephen15@example.com,Gold,2811.0,2025-12-14,REG,9393161953.0,2023-09-15,Wood-Davis Store,Snyderport,Georgia,2024-04-15,Deep Sale,2026-01-06,2026-02-08,21.43,Grocery
2068,TXN100657,2,,4,3757.36,27.0,1,2026-02-01 08:11:01.667138,4196.03,8334703525,Throughout,Beauty,939.34,289,Cheyenne,stephen15@example.com,Gold,2811.0,2025-12-14,REG,9393161953.0,2023-09-15,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
2069,TXN100658,25,,2,2128.26,45.0,3,2026-01-31 08:11:01.667187,2041.6,5194599412,Money,Electronics,1064.13,60,Kristen,hernandezloretta@example.com,Gold,623.0,2026-01-06,HS,6381370208.0,2024-02-05,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
2070,TXN100658,8,3.0,4,4938.84,45.0,3,2026-01-31 08:11:01.667187,2041.6,5194599412,Weight,Grocery,1234.71,746,Kristen,hernandezloretta@example.com,Gold,623.0,2026-01-06,HS,6381370208.0,2024-02-05,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,Next Sale,2026-01-23,2026-02-09,23.25,ALL
2071,TXN100658,27,,2,820.94,45.0,3,2026-01-31 08:11:01.667187,2041.6,5194599412,Ball,Grocery,410.47,34,Kristen,hernandezloretta@example.com,Gold,623.0,2026-01-06,HS,6381370208.0,2024-02-05,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
2073,TXN100660,4,,3,1318.08,71.0,4,2026-02-03 08:11:01.667284,3765.58,3259983909,Offer,Beauty,439.36,835,Christopher,usilva@example.org,Bronze,2557.0,2025-12-07,HS,8303385073.0,2025-05-23,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
2074,TXN100661,14,,4,2576.0,102.0,1,2026-02-01 08:11:01.667334,3989.67,4152814568,Consider,Apparel,644.0,768,Brian,xnelson@example.org,Silver,2485.0,2026-01-21,AR,2850854303.0,2022-11-30,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
2075,TXN100661,30,,2,3764.04,102.0,1,2026-02-01 08:11:01.667334,3989.67,4152814568,Send,Home,1882.02,876,Brian,xnelson@example.org,Silver,2485.0,2026-01-21,AR,2850854303.0,2022-11-30,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
2076,TXN100661,13,3.0,4,6505.48,102.0,1,2026-02-01 08:11:01.667334,3989.67,4152814568,Approach,Beauty,1626.37,739,Brian,xnelson@example.org,Silver,2485.0,2026-01-21,AR,2850854303.0,2022-11-30,Wood-Davis Store,Snyderport,Georgia,2024-04-15,Next Sale,2026-01-23,2026-02-09,23.25,ALL
2077,TXN100661,1,,2,1528.82,102.0,1,2026-02-01 08:11:01.667334,3989.67,4152814568,Guy,Home,764.41,977,Brian,xnelson@example.org,Silver,2485.0,2026-01-21,AR,2850854303.0,2022-11-30,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
2078,TXN100661,8,,2,2469.42,102.0,1,2026-02-01 08:11:01.667334,3989.67,4152814568,Weight,Grocery,1234.71,746,Brian,xnelson@example.org,Silver,2485.0,2026-01-21,AR,2850854303.0,2022-11-30,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
2079,TXN100662,26,,1,1116.09,16.0,1,2026-01-31 08:11:01.667384,1070.85,578163349,Well,Grocery,1116.09,176,Joshua,anita78@example.com,Bronze,197.0,2026-01-27,AR,453660438.0,2023-05-31,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
2080,TXN100662,16,,2,2768.5,16.0,1,2026-01-31 08:11:01.667384,1070.85,578163349,Summer,Apparel,1384.25,898,Joshua,anita78@example.com,Bronze,197.0,2026-01-27,AR,453660438.0,2023-05-31,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
2085,TXN100664,28,3.0,4,7762.76,115.0,1,2026-01-30 08:11:01.667484,3265.34,6856264779,Loss,Apparel,1940.69,832,Shawna,zwalker@example.org,Bronze,2205.0,2025-12-07,HS,1375020418.0,2021-06-06,Wood-Davis Store,Snyderport,Georgia,2024-04-15,Next Sale,2026-01-23,2026-02-09,23.25,ALL
2086,TXN100664,8,,3,3704.13,115.0,1,2026-01-30 08:11:01.667484,3265.34,6856264779,Weight,Grocery,1234.71,746,Shawna,zwalker@example.org,Bronze,2205.0,2025-12-07,HS,1375020418.0,2021-06-06,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
2087,TXN100664,3,,2,3162.18,115.0,1,2026-01-30 08:11:01.667484,3265.34,6856264779,Picture,Grocery,1581.09,882,Shawna,zwalker@example.org,Bronze,2205.0,2025-12-07,HS,1375020418.0,2021-06-06,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
2088,TXN100664,1,3.0,4,3057.64,115.0,1,2026-01-30 08:11:01.667484,3265.34,6856264779,Guy,Home,764.41,977,Shawna,zwalker@example.org,Bronze,2205.0,2025-12-07,HS,1375020418.0,2021-06-06,Wood-Davis Store,Snyderport,Georgia,2024-04-15,Next Sale,2026-01-23,2026-02-09,23.25,ALL
2089,TXN100665,11,,1,1900.33,15.0,2,2026-01-29 08:11:01.667533,309.21,6160551242,Tough,Home,1900.33,315,Jaime,brownjohn@example.org,Silver,2931.0,2026-01-09,HS,5151629346.0,2024-03-25,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
2090,TXN100665,22,,3,1663.86,15.0,2,2026-01-29 08:11:01.667533,309.21,6160551242,Raise,Beauty,554.62,207,Jaime,brownjohn@example.org,Silver,2931.0,2026-01-09,HS,5151629346.0,2024-03-25,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
2091,TXN100665,24,,2,1315.68,15.0,2,2026-01-29 08:11:01.667533,309.21,6160551242,Technology,Electronics,657.84,512,Jaime,brownjohn@example.org,Silver,2931.0,2026-01-09,HS,5151629346.0,2024-03-25,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
2092,TXN100665,22,,4,2218.48,15.0,2,2026-01-29 08:11:01.667533,309.21,6160551242,Raise,Beauty,554.62,207,Jaime,brownjohn@example.org,Silver,2931.0,2026-01-09,HS,5151629346.0,2024-03-25,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
2093,TXN100665,16,,3,4152.75,15.0,2,2026-01-29 08:11:01.667533,309.21,6160551242,Summer,Apparel,1384.25,898,Jaime,brownjohn@example.org,Silver,2931.0,2026-01-09,HS,5151629346.0,2024-03-25,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
2094,TXN100666,8,,2,2469.42,105.0,4,2026-01-29 08:11:01.667589,3649.71,1743945700,Weight,Grocery,1234.71,746,Philip,micheal61@example.com,Silver,4893.0,2026-01-03,HS,5301653865.0,2024-03-15,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
2095,TXN100666,23,,2,2683.84,105.0,4,2026-01-29 08:11:01.667589,3649.71,1743945700,Process,Home,1341.92,399,Philip,micheal61@example.com,Silver,4893.0,2026-01-03,HS,5301653865.0,2024-03-15,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
2096,TXN100667,7,,3,421.74,22.0,3,2026-01-31 08:11:01.667639,1834.32,8183556189,Later,Grocery,140.58,481,Devin,stevemann@example.com,Gold,4282.0,2026-01-25,AR,5001006241.0,2023-04-15,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
2102,TXN100669,28,,2,3881.38,82.0,5,2026-01-28 08:11:01.667736,1546.02,9607002139,Loss,Apparel,1940.69,832,Janet,vazquezrobert@example.org,Bronze,4067.0,2025-12-09,AR,8132059974.0,2023-02-17,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
2103,TXN100669,2,,1,939.34,82.0,5,2026-01-28 08:11:01.667736,1546.02,9607002139,Throughout,Beauty,939.34,289,Janet,vazquezrobert@example.org,Bronze,4067.0,2025-12-09,AR,8132059974.0,2023-02-17,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
2104,TXN100669,17,,3,2724.9,82.0,5,2026-01-28 08:11:01.667736,1546.02,9607002139,Ask,Home,908.3,72,Janet,vazquezrobert@example.org,Bronze,4067.0,2025-12-09,AR,8132059974.0,2023-02-17,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
2105,TXN100669,23,,2,2683.84,82.0,5,2026-01-28 08:11:01.667736,1546.02,9607002139,Process,Home,1341.92,399,Janet,vazquezrobert@example.org,Bronze,4067.0,2025-12-09,AR,8132059974.0,2023-02-17,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
2106,TXN100670,23,2.0,2,2683.84,7.0,4,2026-02-01 08:11:01.667803,529.84,5951508005,Process,Home,1341.92,399,Donna,silvabrendan@example.com,Bronze,3510.0,2025-12-22,HS,4704989788.0,2023-03-26,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,Full Sale,2026-01-19,2026-02-17,15.89,Beauty
2107,TXN100670,21,,4,7292.68,7.0,4,2026-02-01 08:11:01.667803,529.84,5951508005,Draw,Apparel,1823.17,783,Donna,silvabrendan@example.com,Bronze,3510.0,2025-12-22,HS,4704989788.0,2023-03-26,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
2108,TXN100670,27,,2,820.94,7.0,4,2026-02-01 08:11:01.667803,529.84,5951508005,Ball,Grocery,410.47,34,Donna,silvabrendan@example.com,Bronze,3510.0,2025-12-22,HS,4704989788.0,2023-03-26,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
2109,TXN100670,2,,4,3757.36,7.0,4,2026-02-01 08:11:01.667803,529.84,5951508005,Throughout,Beauty,939.34,289,Donna,silvabrendan@example.com,Bronze,3510.0,2025-12-22,HS,4704989788.0,2023-03-26,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
